Gene	FDRAdjustedP-value	CancerSampleMed	NormalSampleMed	|log2FC|
AURKA	q<=2.4e-20	17.6	2.3	2.96
SLC1A5	q<=2.4e-20	26.5	3.4	2.96
MPPED1	q<=2.4e-20	1.0	7.8	-2.96
NCF1	q<=2.4e-20	12.5	1.6	2.96
CLDN9	q<=2.4e-20	1.0	7.8	-2.96
TRPM3	q<=2.4e-20	1.3	10.3	-2.96
HSF4	q<=2.4e-20	8.0	61.8	-2.96
SNPH	q<=2.4e-20	11.6	90.1	-2.96
DNM1	q<=2.4e-20	49.9	385.1	-2.95
HOXB3	4.9e-14	7.7	1.0	2.95
APBA1	q<=2.4e-20	7.4	57.3	-2.95
NNAT	1.1e-07	30.8	238.3	-2.95
LOC100506474	q<=2.4e-20	10.4	1.3	2.95
SLC6A12	q<=2.4e-20	4.0	30.8	-2.95
KIF15	q<=2.4e-20	9.0	1.2	2.95
ATP8A1	q<=2.4e-20	6.8	52.3	-2.95
SNORD10	q<=2.4e-20	1.0	7.7	-2.95
HBQ1	q<=2.4e-20	1.0	7.7	-2.95
SNORA4	q<=2.4e-20	1.0	7.7	-2.95
DNM3	q<=2.4e-20	7.8	60.0	-2.95
MIR4292	q<=2.4e-20	7.7	1.0	2.95
SHTN1	q<=2.4e-20	17.4	134.2	-2.95
NPEPL1	q<=2.4e-20	11.4	87.7	-2.95
TMEM86B	q<=2.4e-20	3.3	25.7	-2.94
