Gene	FDRAdjustedP-value	CancerSampleMed	NormalSampleMed	|log2FC|
CXCL14	q<=1.9e-20	24.2	115.3	-2.25
ABCA1	q<=1.9e-20	33.1	6.9	2.25
NCS1	q<=1.9e-20	71.9	343.1	-2.25
LPL	q<=1.9e-20	139.7	29.4	2.25
ESYT3	q<=1.9e-20	1.0	4.8	-2.25
NEAT1	q<=1.9e-20	15.8	75.0	-2.25
PCSK1N	q<=1.9e-20	183.5	875.9	-2.25
ZMAT4	q<=1.9e-20	2.1	10.1	-2.24
PNMA6F	q<=1.9e-20	1.0	4.7	-2.24
MIR497HG	q<=1.9e-20	6.3	29.9	-2.24
BSPRY	q<=1.9e-20	1.6	7.4	-2.24
KIF5A	q<=1.9e-20	126.6	597.6	-2.24
IRX2	q<=1.9e-20	8.3	1.8	2.24
MPEG1	q<=1.9e-20	8.1	1.7	2.24
PNMA5	q<=1.9e-20	1.1	5.2	-2.23
STPG1	q<=1.9e-20	4.2	19.9	-2.23
SYK	q<=1.9e-20	11.6	2.5	2.23
CLPB	q<=1.9e-20	13.9	3.0	2.23
RHOXF1	q<=1.9e-20	1.0	4.7	-2.23
RN7SL3	1.8e-13	1.0	4.7	-2.23
GBX2	q<=1.9e-20	5.0	1.1	2.23
LOC100130449	q<=1.9e-20	1.7	8.0	-2.23
GRIK3	q<=1.9e-20	42.2	9.0	2.23
SCN1B	q<=1.9e-20	28.4	133.4	-2.23
LRRC7	q<=1.9e-20	1.0	4.7	-2.23
EPCAM	q<=1.9e-20	1.8	8.7	-2.23
TVP23C	q<=1.9e-20	1.0	4.7	-2.23
HK2	q<=1.9e-20	14.5	3.1	2.23
CHST5	q<=1.9e-20	1.0	4.7	-2.23
GLIDR	q<=1.9e-20	9.9	2.1	2.23
MIR5581	q<=1.9e-20	4.7	1.0	2.23
