Gene	FDRAdjustedP-value	CancerSampleMed	NormalSampleMed	|log2FC|
THBS2	q<=2.3e-20	7.3	75.3	-3.38
RAP1GAP	q<=2.3e-20	31.0	3.0	3.37
ZNF564	q<=2.3e-20	1.0	10.3	-3.37
IRX3	q<=2.3e-20	10.4	1.0	3.37
TDGF1	q<=2.3e-20	1.0	10.3	-3.37
MARVELD2	q<=2.3e-20	10.3	1.0	3.37
CCL4	q<=2.3e-20	26.9	2.6	3.37
LINGO1	q<=2.3e-20	24.1	2.3	3.37
NRARP	q<=2.3e-20	20.3	2.0	3.37
GIMAP5	q<=2.3e-20	1.0	10.3	-3.37
PRLR	q<=2.3e-20	1.0	10.3	-3.36
PDZRN3	q<=2.3e-20	9.3	95.4	-3.36
PDE1B	q<=2.3e-20	2.8	28.6	-3.36
LRRK2	q<=2.3e-20	1.0	10.3	-3.36
PLAGL1	q<=2.3e-20	7.8	79.8	-3.36
LTB4R2	q<=2.3e-20	1.0	10.3	-3.36
KIF4A	q<=2.3e-20	10.3	1.0	3.36
PPP1R14C	q<=2.3e-20	10.2	1.0	3.35
