Gene.stable.ID,Gene.name,NCBI.gene..formerly.Entrezgene..ID
ENSMUSG00000041361,Myzap,102371
ENSMUSG00000025485,Ric8a,101489
ENSMUSG00000004415,Col26a1,140709
ENSMUSG00000119227,Gm25099,115490089
ENSMUSG00000119142,Gm23143,115490088
ENSMUSG00000119459,Gm23287,115490087
ENSMUSG00000060268,Armh1,381544
ENSMUSG00000026208,Des,13346
ENSMUSG00000075384,Or1j1,18328
ENSMUSG00000048772,Tmem53,68777
ENSMUSG00000036186,Dipk1b,56279
ENSMUSG00000034858,Atosa,235493
ENSMUSG00000025486,Sirt3,64384
ENSMUSG00000001510,Dlx3,13393
ENSMUSG00000029019,Nppb,18158
ENSMUSG00000026207,Speg,11790
ENSMUSG00000097052,Snora43,100306955
ENSMUSG00000077192,Snora17,100306954
ENSMUSG00000050015,Or1j4,258620
ENSMUSG00000020872,Tac4,93670
ENSMUSG00000041616,Nppa,230899
ENSMUSG00000075383,Or1n1,258944
ENSMUSG00000039741,Bahcc1,268515
ENSMUSG00000029016,Clcn6,26372
ENSMUSG00000026919,Lcn4,16821
ENSMUSG00000112476,Gm32365,102634889
ENSMUSG00000053146,Or1j20,258942
ENSMUSG00000075382,Or1n1b,258943
ENSMUSG00000007987,Ift22,67286
ENSMUSG00000001767,Crnkl1,66877
ENSMUSG00000025487,Psmd13,23997
ENSMUSG00000019054,Fis1,66437
ENSMUSG00000112097,Gm32515,102635092
ENSMUSG00000007656,Arpp19,59046
ENSMUSG00000086968,4933431E20Rik,329735
ENSMUSG00000111234,4930591E09Rik,75877
ENSMUSG00000091994,E130317F20Rik,414101
ENSMUSG00000126744,,102634943
ENSMUSG00000015869,Prpsap1,67763
ENSMUSG00000055088,Or1n2,258941
ENSMUSG00000112742,Gm31793,102634137
ENSMUSG00000075380,Or1l8,258618
ENSMUSG00000015787,Abo,80908
ENSMUSG00000001739,Cldn15,60363
ENSMUSG00000034593,Myo5a,17918
ENSMUSG00000126784,Mirc35hg,101447999
ENSMUSG00000059518,Znhit1,70103
ENSMUSG00000070943,Or1ak2,258617
ENSMUSG00000055838,Or1q1,258616
ENSMUSG00000129874,,102635274
ENSMUSG00000036160,Surf6,20935
ENSMUSG00000029009,Mthfr,17769
ENSMUSG00000061878,Sphk1,20698
ENSMUSG00000112201,4930532I03Rik,75833
ENSMUSG00000083627,Gm12502,102640327
ENSMUSG00000075379,Or12k5,227789
ENSMUSG00000004846,Plod3,26433
ENSMUSG00000083361,Or12k7,258615
ENSMUSG00000086239,Gm14329,105242800
ENSMUSG00000075378,Or12k8,258365
ENSMUSG00000029007,Agtrap,11610
ENSMUSG00000083079,Amy2b,545562
ENSMUSG00000025488,Cox8b,12869
ENSMUSG00000015776,Med22,20933
ENSMUSG00000038745,Nlrp6,101613
ENSMUSG00000029005,Draxin,70433
ENSMUSG00000075377,Or1b1,259053
ENSMUSG00000029003,Mad2l2,71890
ENSMUSG00000059429,Or1l4,258656
ENSMUSG00000062031,Pgghg,212974
ENSMUSG00000068947,Or1af1,236509
ENSMUSG00000076240,Mir702,735283
ENSMUSG00000037428,Vgf,381677
ENSMUSG00000033021,Gmppa,69080
ENSMUSG00000037143,Cfap61,78774
ENSMUSG00000004849,Ap1s1,11769
ENSMUSG00000130545,,105245269
ENSMUSG00000043279,Trim56,384309
ENSMUSG00000108151,Gm33201,102636006
ENSMUSG00000055401,Fbxo6,50762
ENSMUSG00000037390,Muc17,666339
ENSMUSG00000087113,Gm11714,108167930
ENSMUSG00000044061,Or2w25,257886
ENSMUSG00000020778,Ten1,69535
ENSMUSG00000141291,Gm6069,606542
ENSMUSG00000025489,Ifitm5,73835
ENSMUSG00000112913,Gm30853,102632897
ENSMUSG00000033590,Myo5c,208943
ENSMUSG00000060591,Ifitm2,80876
ENSMUSG00000118522,Muc12,102633301
ENSMUSG00000025491,Ifitm1,68713
ENSMUSG00000028009,1700061I17Rik,433646
ENSMUSG00000094840,Muc3a,619309
ENSMUSG00000034282,Evpl,14027
ENSMUSG00000023328,Ache,11423
ENSMUSG00000025492,Ifitm3,66141
ENSMUSG00000068957,4930589L23Rik,75879
ENSMUSG00000059108,Ifitm6,213002
ENSMUSG00000074466,Gm15417,545539
ENSMUSG00000041346,Wrap53,216853
ENSMUSG00000055629,B4galnt4,330671
ENSMUSG00000079457,Gm7609,665378
ENSMUSG00000118972,Gm22306,115489659
ENSMUSG00000049018,Or5c1,258371
ENSMUSG00000099145,Mir8116,102466887
ENSMUSG00000051502,Ufsp1,70240
ENSMUSG00000062647,Rpl7a,27176
ENSMUSG00000098624,Mir7036,102465627
ENSMUSG00000023348,Trip6,22051
ENSMUSG00000097766,5730420D15Rik,70523
ENSMUSG00000032192,Gnb5,14697
ENSMUSG00000059552,Trp53,22059
ENSMUSG00000099043,Mir7022,102465619
ENSMUSG00000118607,Gm7592,101055758
ENSMUSG00000070034,Sp110,109032
ENSMUSG00000029001,Fbxo44,230903
ENSMUSG00000037344,Slc12a9,83704
ENSMUSG00000068154,Insm1,53626
ENSMUSG00000054065,Pkp3,56460
ENSMUSG00000009030,Pdcl,67466
ENSMUSG00000085677,4930594O21Rik,75947
ENSMUSG00000065258,Gm23969,115489598
ENSMUSG00000064829,Gm22879,115489587
ENSMUSG00000065295,Gm24134,115489586
ENSMUSG00000005102,Eif2ak4,27103
ENSMUSG00000029710,Ephb4,13846
ENSMUSG00000070031,Sp140,434484
ENSMUSG00000109776,Gm30400,102632284
ENSMUSG00000097156,Gm3764,100042277
ENSMUSG00000003299,Mrpl4,66163
ENSMUSG00000041556,Fbxo2,230904
ENSMUSG00000026222,Sp100,20684
ENSMUSG00000025494,Sigirr,24058
ENSMUSG00000107479,2610300M13Rik,72484
ENSMUSG00000097076,Platr7,442847
ENSMUSG00000023151,Lrrc69,73314
ENSMUSG00000084950,Gm5577,434064
ENSMUSG00000086587,Gm11837,100038514
ENSMUSG00000040536,Necab1,69352
ENSMUSG00000037405,Icam1,15894
ENSMUSG00000041329,Atp1b2,11932
ENSMUSG00000054662,Ano9,71345
ENSMUSG00000097383,1500026H17Rik,69002
ENSMUSG00000128060,,105242712
ENSMUSG00000005202,Shbg,20415
ENSMUSG00000028488,Sh3gl2,20404
ENSMUSG00000128069,,115490438
ENSMUSG00000112896,Gm8633,667438
ENSMUSG00000085794,Vax2os,574519
ENSMUSG00000069835,Sat2,69215
ENSMUSG00000104939,Gm33651,102636643
ENSMUSG00000001014,Icam4,78369
ENSMUSG00000032174,Icam5,15898
ENSMUSG00000112607,Gm33979,102637077
ENSMUSG00000080573,Mir467f,100316749
ENSMUSG00000041287,Sox15,20670
ENSMUSG00000110754,4930405J17Rik,73811
ENSMUSG00000048574,Ccnb1-ps,434175
ENSMUSG00000018761,Mpdu1,24070
ENSMUSG00000090619,Vmn2r60,637898
ENSMUSG00000061298,Agbl4,78933
ENSMUSG00000084663,Mir1900,100316681
ENSMUSG00000079681,Zglp1,100009600
ENSMUSG00000079173,Zan,22635
ENSMUSG00000090967,Vmn2r61,637873
ENSMUSG00000112132,Gm36229,102640074
ENSMUSG00000105265,Sox2ot,320478
ENSMUSG00000030463,4933421I07Rik,71162
ENSMUSG00000079677,Fdx2,68165
ENSMUSG00000092416,Zfp141,434178
ENSMUSG00000088752,Mir1934,100316840
ENSMUSG00000018774,Cd68,12514
ENSMUSG00000128302,2610017A05Rik,105242826
ENSMUSG00000010205,Raver1,71766
ENSMUSG00000112497,4930525C09Rik,78127
ENSMUSG00000028545,Bend5,67621
ENSMUSG00000074158,Zfp976,208111
ENSMUSG00000069727,Zfp975,434179
ENSMUSG00000091594,Gm17067,115486519
ENSMUSG00000091926,Vmn2r62,546964
ENSMUSG00000059796,Eif4a1,13681
ENSMUSG00000128361,,102634734
ENSMUSG00000098907,Mir7082,102465656
ENSMUSG00000090751,Vmn2r63,435975
ENSMUSG00000032175,Tyk2,54721
ENSMUSG00000034401,Spata6,67946
ENSMUSG00000112484,4930473O22Rik,75025
ENSMUSG00000052760,A630001G21Rik,319997
ENSMUSG00000090714,Zscan4d,545913
ENSMUSG00000065862,Gm24029,115487878
ENSMUSG00000089542,Gm25835,115487914
ENSMUSG00000119662,Gm22988,115487654
ENSMUSG00000119662,Gm22988,115487892
ENSMUSG00000005204,Senp3,80886
ENSMUSG00000098634,Mir8096,102466882
ENSMUSG00000107666,4933406J09Rik,102639979
ENSMUSG00000105662,Gm6639,625963
ENSMUSG00000029711,Epo,13856
ENSMUSG00000026288,Inpp5d,16331
ENSMUSG00000111103,1700016J18Rik,75561
ENSMUSG00000070828,Zscan4f,665902
ENSMUSG00000029715,Pop7,74097
ENSMUSG00000092335,Zfp977,637776
ENSMUSG00000105851,9130604C24Rik,77707
ENSMUSG00000015790,Surf1,20930
ENSMUSG00000029714,Gigyf1,57330
ENSMUSG00000018752,Tnfsfm13,619441
ENSMUSG00000030378,Sult2a8,76971
ENSMUSG00000108709,4933431G14Rik,71265
ENSMUSG00000028544,Slc5a9,230612
ENSMUSG00000019471,Cdc37,12539
ENSMUSG00000029713,Gnb2,14693
ENSMUSG00000111266,Gm30570,102632515
ENSMUSG00000094385,Vmn1r123,384695
ENSMUSG00000112533,Gm20758,629206
ENSMUSG00000094221,Vmn1r124,670764
ENSMUSG00000095309,Vmn1r125,667215
ENSMUSG00000096813,Vmn1r126,100043013
ENSMUSG00000093890,Vmn1r127,621561
ENSMUSG00000089669,Tnfsf13,69583
ENSMUSG00000032177,Pde4a,18577
ENSMUSG00000095758,Vmn1r128,667199
ENSMUSG00000094879,Vmn1r129,621510
ENSMUSG00000075376,Rc3h2,319817
ENSMUSG00000128946,,118567426
ENSMUSG00000094208,Vmn1r130,100043596
ENSMUSG00000112202,Gm31181,102633330
ENSMUSG00000093941,Vmn1r131,100043016
ENSMUSG00000078599,Skint8,639774
ENSMUSG00000074322,Vmn1r132,100043604
ENSMUSG00000047535,Or52z1,18368
ENSMUSG00000073940,Hbb-bt,101488143
ENSMUSG00000097328,Tnfsf12,21944
ENSMUSG00000112399,Gm32235,102634717
ENSMUSG00000052305,Hbb-bs,15129
ENSMUSG00000052305,Hbb-bs,100503605
ENSMUSG00000129009,,108169169
ENSMUSG00000049214,Skint7,328505
ENSMUSG00000005198,Polr2a,20020
ENSMUSG00000078621,Hbb-bh2,436003
ENSMUSG00000089773,Skint1,639781
ENSMUSG00000052217,Hbb-bh1,15132
ENSMUSG00000093568,Gm20611,327760
ENSMUSG00000052187,Hbb-y,15135
ENSMUSG00000058200,Or51b4,18367
ENSMUSG00000055960,Skint4,320640
ENSMUSG00000066262,Or51i1,258819
ENSMUSG00000091329,1700112D23Rik,73611
ENSMUSG00000009549,Srp14,20813
ENSMUSG00000111752,Gm38575,102641783
ENSMUSG00000073932,Or51i2,259075
ENSMUSG00000003308,Keap1,50868
ENSMUSG00000098597,Mir6418,102465227
ENSMUSG00000129252,,102639064
ENSMUSG00000049797,Or51a10,258326
ENSMUSG00000029712,Actl6b,83766
ENSMUSG00000090219,Or51a42,259081
ENSMUSG00000110012,Or51a43,259125
ENSMUSG00000066798,Zbtb6,241322
ENSMUSG00000051340,Or51a24,258247
ENSMUSG00000073931,Or52d1,259058
ENSMUSG00000112155,4930477N07Rik,74905
ENSMUSG00000050714,Zbtb26,320633
ENSMUSG00000055643,Ubqln5,70980
ENSMUSG00000051618,Ubqln3,244178
ENSMUSG00000040093,Bmf,171543
ENSMUSG00000051437,Ubqlnl,244179
ENSMUSG00000045087,S1pr5,94226
ENSMUSG00000044265,Olfm5,244180
ENSMUSG00000002820,Atg4d,235040
ENSMUSG00000112925,Gm31763,102634101
ENSMUSG00000042909,Or52h1,258746
ENSMUSG00000070868,Skint3,195564
ENSMUSG00000037110,Ralgapa2,241694
ENSMUSG00000018776,Slc35g3,56293
ENSMUSG00000044899,Or52h2,259057
ENSMUSG00000133441,Gm51792,115487436
ENSMUSG00000029716,Tfr2,50765
ENSMUSG00000112733,Gm40650,105245158
ENSMUSG00000105596,Gm42650,319224
ENSMUSG00000093803,Ppp2r3d,19054
ENSMUSG00000018750,Zbtb4,75580
ENSMUSG00000072244,Trim6,94088
ENSMUSG00000101537,Gm29571,102640597
ENSMUSG00000028399,Ptprd,19266
ENSMUSG00000032023,Jhy,70989
ENSMUSG00000107682,Gm33024,102635771
ENSMUSG00000032021,Crtam,54698
ENSMUSG00000041189,Chrnb1,11443
ENSMUSG00000056144,Trim34a,94094
ENSMUSG00000092090,Gm3294,118567373
ENSMUSG00000042826,Fgf11,14166
ENSMUSG00000032020,Ubash3b,72828
ENSMUSG00000088658,Gm24846,115486587
ENSMUSG00000066258,Trim12a,76681
ENSMUSG00000089876,Tmem102,380705
ENSMUSG00000109737,Spem3,105243794
ENSMUSG00000044084,Spem2,108803
ENSMUSG00000102820,Gm38353,626082
ENSMUSG00000041165,Spem1,74288
ENSMUSG00000057143,Trim12c,319236
ENSMUSG00000129728,,105242773
ENSMUSG00000051790,Nlgn2,216856
ENSMUSG00000092134,Gm17089,118027456
ENSMUSG00000078616,Trim30c,434219
ENSMUSG00000030921,Trim30a,20128
ENSMUSG00000107563,4930587E11Rik,75893
ENSMUSG00000070394,Tmem256,69186
ENSMUSG00000119845,Gm25405,115486797
ENSMUSG00000057596,Trim30d,209387
ENSMUSG00000049313,Sorl1,20660
ENSMUSG00000019461,Plscr3,70310
ENSMUSG00000037221,Mospd3,68929
ENSMUSG00000026289,Atg16l1,77040
ENSMUSG00000112739,Gm20597,100502868
ENSMUSG00000107516,Gm30784,102632806
ENSMUSG00000121294,Trim30e-ps1,625321
ENSMUSG00000085958,A930019D19Rik,77806
ENSMUSG00000101436,Gm5157,381937
ENSMUSG00000105279,Gm6260,621809
ENSMUSG00000109516,Gm6882,628475
ENSMUSG00000030711,Sult1a1,20887
ENSMUSG00000040084,Bub1b,12236
ENSMUSG00000112630,Gm36908,102640972
ENSMUSG00000013936,Myl2,17906
ENSMUSG00000001583,Tnk1,83813
ENSMUSG00000130290,,105242740
ENSMUSG00000102699,4930433B08Rik,73959
ENSMUSG00000102699,4930433B08Rik,102632645
ENSMUSG00000032018,Sc5d,235293
ENSMUSG00000101801,1700020G17Rik,75630
ENSMUSG00000059772,Slx1b,75764
ENSMUSG00000118396,4930517N10Rik,547049
ENSMUSG00001074846,Iqcf3,68265
ENSMUSG00000073154,9330158H04Rik,319472
ENSMUSG00000047721,Bola2,66162
ENSMUSG00000074749,Kiz,228730
ENSMUSG00000030707,Coro1a,12721
ENSMUSG00000040813,Tex264,21767
ENSMUSG00000051986,A530006G24Rik,381384
ENSMUSG00000094845,Tmem95,100503361
ENSMUSG00000119413,Gm25516,115489658
ENSMUSG00000037025,Foxa2,15376
ENSMUSG00000043036,Ccdc63,330188
ENSMUSG00000046731,Kctd11,216858
ENSMUSG00000104996,Mir6924,102466208
ENSMUSG00000018765,Fxr2,23879
ENSMUSG00000120421,Gm56950,118567831
ENSMUSG00000089458,Gm24221,115489641
ENSMUSG00000037014,Sstr4,20608
ENSMUSG00000074743,Thbd,21824
ENSMUSG00000105298,Cldn25,100042785
ENSMUSG00000027435,Cd93,17064
ENSMUSG00000098973,Mir6236,102465959
ENSMUSG00000038828,Tmem214,68796
ENSMUSG00000054836,Elp6,72341
ENSMUSG00000035437,Rabgap1,227800
ENSMUSG00000107623,Gm10415,100038574
ENSMUSG00000134270,,105245185
ENSMUSG00000106398,Gm43357,72241
ENSMUSG00000048636,A730049H05Rik,74516
ENSMUSG00000032485,Scap,235623
ENSMUSG00000013483,Card14,170720
ENSMUSG00000063065,Mapk3,26417
ENSMUSG00000121193,Gm33934,102637022
ENSMUSG00000112230,Ifngas1,103214
ENSMUSG00000036057,Ptpn23,104831
ENSMUSG00000087968,Gm25395,115485773
ENSMUSG00000089281,Scarna6,100217415
ENSMUSG00000030703,Gdpd3,68616
ENSMUSG00000056055,Sag,20215
ENSMUSG00000005043,Sgsh,27029
ENSMUSG00000029165,Agbl5,231093
ENSMUSG00000112375,Gm38560,102641476
ENSMUSG00000042675,Ypel3,66090
ENSMUSG00000085600,E330012B07Rik,100039641
ENSMUSG00000107797,Gm10445,100038556
ENSMUSG00000032484,Ngp,18054
ENSMUSG00000039908,Slc26a11,268512
ENSMUSG00000054792,Klhl18,270201
ENSMUSG00000070738,Dgkd,227333
ENSMUSG00000030699,Tbx6,21389
ENSMUSG00000030697,Ppp4c,56420
ENSMUSG00000032489,Kif9,16578
ENSMUSG00000026915,Strbp,20744
ENSMUSG00000088015,Mir1932,100316690
ENSMUSG00000039850,Endov,338371
ENSMUSG00000101636,4930579H20Rik,75855
ENSMUSG00000005501,Usp40,227334
ENSMUSG00000030695,Aldoa,11674
ENSMUSG00000029054,Gabrd,14403
ENSMUSG00000112500,4933411E08Rik,71067
ENSMUSG00000078490,Cfap74,544678
ENSMUSG00000025582,Nptx1,18164
ENSMUSG00000025371,Chmp6,208092
ENSMUSG00000033156,Cst5,58214
ENSMUSG00000053164,Gpr21,338346
ENSMUSG00000108003,Gm35386,102638951
ENSMUSG00000044791,Setd2,235626
ENSMUSG00000092958,Mir5128,100628597
ENSMUSG00000035403,Crb2,241324
ENSMUSG00000025372,Baiap2,108100
ENSMUSG00000058966,Tlcd3b,68952
ENSMUSG00000023153,Tmem52,69671
ENSMUSG00000035392,Dennd1a,227801
ENSMUSG00000085171,D830026I12Rik,319682
ENSMUSG00000114515,Gm57854,129135233
ENSMUSG00000029064,Gnb1,14688
ENSMUSG00000045989,4930451I11Rik,78118
ENSMUSG00000090165,Ugt1a10,394430
ENSMUSG00000052301,Doc2a,13446
ENSMUSG00000038803,Ost4,67695
ENSMUSG00000121647,Gm4925,237433
ENSMUSG00000132181,,115490396
ENSMUSG00000029163,Emilin1,100952
ENSMUSG00000100291,2310069B03Rik,69652
ENSMUSG00000112846,4930432O09Rik,74647
ENSMUSG00000112846,4930432O09Rik,102642038
ENSMUSG00000032491,Nradd,67169
ENSMUSG00000039983,Ccdc32,269336
ENSMUSG00000090175,Ugt1a9,394434
ENSMUSG00000030689,Ino80e,233875
ENSMUSG00000029162,Khk,16548
ENSMUSG00000111657,Gm31592,102633867
ENSMUSG00000132255,,105242609
ENSMUSG00000027324,Rpusd2,271842
ENSMUSG00000025375,Aatk,11302
ENSMUSG00000089675,Ugt1a8,613123
ENSMUSG00000000247,Lhx2,16870
ENSMUSG00000056724,Nbeal2,235627
ENSMUSG00000090124,Ugt1a7c,394432
ENSMUSG00000132436,,102635340
ENSMUSG00000135278,,115487376
ENSMUSG00000112213,4930555G07Rik,115487469
ENSMUSG00000107153,Gm38404,232386
ENSMUSG00000027326,Knl1,76464
ENSMUSG00000029161,Cgref1,68567
ENSMUSG00000056716,Gm5420,432436
ENSMUSG00000042606,Hirip3,233876
ENSMUSG00000090145,Ugt1a6b,394435
ENSMUSG00000045302,Preb,50907
ENSMUSG00000089656,Gm16271,115487470
ENSMUSG00000059981,Taok2,381921
ENSMUSG00000135381,,105245321
ENSMUSG00000107902,Gm32592,102635190
ENSMUSG00000054545,Ugt1a6a,94284
ENSMUSG00000033059,Pygb,110078
ENSMUSG00000089943,Ugt1a5,394433
ENSMUSG00000006219,Fblim1,74202
ENSMUSG00000006642,Tcf23,69852
ENSMUSG00000108660,Gm21284,100861870
ENSMUSG00000029538,Srsf9,108014
ENSMUSG00000090171,Ugt1a2,22236
ENSMUSG00000060538,Tmem219,68742
ENSMUSG00000135459,,102640938
ENSMUSG00000029536,Gatc,384281
ENSMUSG00000029535,Triap1,69076
ENSMUSG00000081984,Dnajb3,15504
ENSMUSG00000089960,Ugt1a1,394436
ENSMUSG00000041697,Cox6a1,12861
ENSMUSG00000108295,Gm36406,102640305
ENSMUSG00000065600,Mir338,723844
ENSMUSG00000054256,Msi1,17690
ENSMUSG00000105524,Mir3065,100526518
ENSMUSG00000079429,Mroh2a,100040766
ENSMUSG00000025583,Rptor,74370
ENSMUSG00000112532,Gm36283,102640148
ENSMUSG00000027323,Rad51,19361
ENSMUSG00000064734,Gm23445,115486850
ENSMUSG00000030685,Kctd13,233877
ENSMUSG00000044783,Hjurp,212427
ENSMUSG00000044783,Hjurp,381280
ENSMUSG00000046378,Asphd1,233879
ENSMUSG00000043085,Tmem82,213989
ENSMUSG00000030683,Sez6l2,233878
ENSMUSG00000036251,Trpm8,171382
ENSMUSG00000040740,Slc25a34,384071
ENSMUSG00000029522,Pla2g1b,18778
ENSMUSG00000028917,Plekhm2,69582
ENSMUSG00000112141,4930563J15Rik,105245193
ENSMUSG00000032046,Abhd12,76192
ENSMUSG00000120675,Gm38882,105242750
ENSMUSG00000074919,Gm10787,100038479
ENSMUSG00000068082,Grxcr1,433899
ENSMUSG00000112586,Gm6729,627035
ENSMUSG00000136043,,105245144
ENSMUSG00000120046,Gm33318,102636178
ENSMUSG00000112805,Gm34574,102637874
ENSMUSG00000029422,Rsrc2,208606
ENSMUSG00000099275,Mir8107,102466885
ENSMUSG00000019659,Ccdc12,72654
ENSMUSG00000108237,Gm19757,100503536
ENSMUSG00000070730,Rmdn3,67809
ENSMUSG00000104945,Gm35715,102639389
ENSMUSG00000041124,Msantd4,78100
ENSMUSG00000025892,Gria4,14802
ENSMUSG00000026295,Spp2,75396
ENSMUSG00000078515,Ddi2,68817
ENSMUSG00000046814,Gchfr,320415
ENSMUSG00000097075,Cdiptos,381922
ENSMUSG00000062310,Glrp1,14659
ENSMUSG00000034278,Dnajc17,69408
ENSMUSG00000026374,Tsn,22099
ENSMUSG00000006442,Srm,20810
ENSMUSG00000030682,Cdipt,52858
ENSMUSG00000090254,Gm1965,434065
ENSMUSG00000056921,Or1e34,259009
ENSMUSG00000055926,Gm14137,623781
ENSMUSG00000062186,Or1e35,259007
ENSMUSG00000068580,Zfyve19,72008
ENSMUSG00000069816,Or1e17,18321
ENSMUSG00000026377,Nifk,67949
ENSMUSG00000028979,Masp2,17175
ENSMUSG00000057050,Or1e1f,258343
ENSMUSG00000049041,Or1r1,258705
ENSMUSG00000020774,Aspa,11484
ENSMUSG00000084690,Gm24896,115487265
ENSMUSG00000025888,Casp1,12362
ENSMUSG00000107068,Gm42742,67278
ENSMUSG00000108228,6430584L05Rik,330324
ENSMUSG00000064302,Clasp1,76707
ENSMUSG00000027317,Ppp1r14d,72112
ENSMUSG00000045114,Prrt2,69017
ENSMUSG00000041459,Tardbp,230908
ENSMUSG00000033538,Casp4,12363
ENSMUSG00000112920,Spata22,380709
ENSMUSG00000119358,Gm24868,115486167
ENSMUSG00000027315,Spint1,20732
ENSMUSG00000030678,Maz,17188
ENSMUSG00000052291,5330438D12Rik,327824
ENSMUSG00000052291,5330438D12Rik,102633868
ENSMUSG00000062128,Or1e1,258925
ENSMUSG00000063881,Or1e1c,258924
ENSMUSG00000023259,Slc26a6,171429
ENSMUSG00000030677,Kif22,110033
ENSMUSG00000029414,Kntc1,208628
ENSMUSG00000134180,Gm38773,105242605
ENSMUSG00000069823,Or1e16,258923
ENSMUSG00000061525,4921509C19Rik,381393
ENSMUSG00000134251,,115490349
ENSMUSG00000055971,Or1e19,259026
ENSMUSG00000034226,Rhov,228543
ENSMUSG00000111843,4933432G23Rik,71196
ENSMUSG00000072709,Or1e21,259027
ENSMUSG00000032446,Eomes,13813
ENSMUSG00000049350,Zg16,69036
ENSMUSG00000034216,Vps18,228545
ENSMUSG00000095312,Or1e23,258435
ENSMUSG00000095095,Or1e26,259025
ENSMUSG00000060335,Or1e25,193053
ENSMUSG00000118675,Gm22747,115486776
ENSMUSG00000045165,AI467606,101602
ENSMUSG00000030674,Qprt,67375
ENSMUSG00000088811,Gm22381,115487860
ENSMUSG00000063972,Nr6a1,14536
ENSMUSG00000070383,Or1e29,259011
ENSMUSG00000134439,,102639571
ENSMUSG00000051457,Spn,20737
ENSMUSG00000064909,Gm25401,115487344
ENSMUSG00000093011,Mir100,723892
ENSMUSG00000069818,Or1e30,258344
ENSMUSG00000092770,Mirlet7a-2,723965
ENSMUSG00000093354,Mir125b-1,387236
ENSMUSG00000038884,Shfl,319278
ENSMUSG00000042502,Cd2bp2,70233
ENSMUSG00000085589,A430078I02Rik,320486
ENSMUSG00000070382,Or1e31,258236
ENSMUSG00000061984,Or1e32,259008
ENSMUSG00000038742,Angptl6,70726
ENSMUSG00000004100,Ppan,235036
ENSMUSG00000085837,Kcnmb4os2,100504412
ENSMUSG00000042492,Tbc1d10b,68449
ENSMUSG00000027314,Dll4,54485
ENSMUSG00000045502,Hcar2,80885
ENSMUSG00000049241,Hcar1,243270
ENSMUSG00000070379,Or3a1c,258703
ENSMUSG00000023106,Denr,68184
ENSMUSG00000134689,,105242703
ENSMUSG00000070378,Or1a1,404316
ENSMUSG00000070377,Or1a1b,258706
ENSMUSG00000077702,Gm24067,115487308
ENSMUSG00000121380,Alms1-ps2,623273
ENSMUSG00000089571,Gm23008,115487312
ENSMUSG00000070319,Eif3g,53356
ENSMUSG00000027313,Chac1,69065
ENSMUSG00000134771,,102637053
ENSMUSG00000136853,Gm6653,626115
ENSMUSG00000065423,Mir181a-2,387176
ENSMUSG00000070375,Or1p1c,258181
ENSMUSG00000027455,Nsfl1c,386649
ENSMUSG00000108025,Gm36503,102640443
ENSMUSG00000030672,Mylpf,17907
ENSMUSG00000000915,Hip1r,29816
ENSMUSG00000070374,Or1p1,18359
ENSMUSG00000085418,Grip1os1,78105
ENSMUSG00000051844,B230319C09Rik,320775
ENSMUSG00000004099,Dnmt1,13433
ENSMUSG00000063116,Or3a1,258702
ENSMUSG00000054406,Or3a1d,258704
ENSMUSG00000058275,Or1d2,258153
ENSMUSG00000030515,Tars3,272396
ENSMUSG00000018924,Alox15,11687
ENSMUSG00000065578,Mir181b-2,723903
ENSMUSG00000046618,Olfml2a,241327
ENSMUSG00000135051,Gm52885,115490389
ENSMUSG00000107412,Gm20383,100504740
ENSMUSG00000070577,Gm572,230909
ENSMUSG00000018921,Pelp1,75273
ENSMUSG00000078681,Tm2d3,68634
ENSMUSG00000032966,Fkbp1a,14225
ENSMUSG00000116971,Gm49766,102635169
ENSMUSG00000028977,Casz1,69743
ENSMUSG00000072683,Gm7457,665037
ENSMUSG00000098454,Mir7032,102465625
ENSMUSG00000066278,Vps37b,330192
ENSMUSG00000108187,4930511E03Rik,78773
ENSMUSG00000060216,Arrb2,216869
ENSMUSG00000061898,Rbak,57782
ENSMUSG00000121688,Gm18409,100417125
ENSMUSG00000035295,Wdr38,76646
ENSMUSG00000112304,Gm35206,102638712
ENSMUSG00000030513,Pcsk6,18553
ENSMUSG00000029586,Spdye4b,330228
ENSMUSG00000101404,1700009C05Rik,74220
ENSMUSG00000027456,Sdcbp2,228765
ENSMUSG00000062997,Rpl35,66489
ENSMUSG00000039296,Spdye4a,74673
ENSMUSG00000034154,Ino80,68142
ENSMUSG00000112654,4930455C13Rik,73990
ENSMUSG00000096299,Gm21814,436100
ENSMUSG00000028975,Pex14,56273
ENSMUSG00000029587,Zfp12,231866
ENSMUSG00000107660,Gm6559,625167
ENSMUSG00000137786,,105245251
ENSMUSG00000112104,Gm35722,102639396
ENSMUSG00000046658,Zfp316,54201
ENSMUSG00000030512,Snrpa1,68981
ENSMUSG00000028974,Dffa,13347
ENSMUSG00000093910,Zfp853,330230
ENSMUSG00000135592,,115490414
ENSMUSG00000112206,Gm30228,102632055
ENSMUSG00000039244,Ints15,231868
ENSMUSG00000001844,Zdhhc4,72881
ENSMUSG00000077552,Gm23709,115486263
ENSMUSG00000028466,Creb3,12913
ENSMUSG00000097407,4933408J17Rik,74454
ENSMUSG00000030792,Dkkl1,50722
ENSMUSG00000135699,,102632632
ENSMUSG00000028467,Gba2,230101
ENSMUSG00000107637,1700069P05Rik,73531
ENSMUSG00000086429,Gt(ROSA)26Sor,14910
ENSMUSG00000026755,Arpc5l,74192
